Release,QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
3.0,m:InterestType,m:InterestLexiconSourceText,0,unbounded,
3.0,m:InterestType,m:InterestNotificationCategory,0,unbounded,
3.0,m:InterestType,m:InterestAugmentationPoint,0,unbounded,
3.0,it:IntermediateCarrierType,it:IntermediateCarrierIdentification,0,unbounded,
3.0,it:IntermediateCarrierType,it:IntermediateCarrierIDCategory,0,unbounded,
3.0,it:IntermediateCarrierType,it:RoleOfParty,0,unbounded,
3.0,it:IntermediateCarrierType,it:IntermediateCarrierAugmentationPoint,0,unbounded,
3.0,it:IntermediateConsigneeType,it:IntermediateConsigneeIdentification,0,unbounded,
3.0,it:IntermediateConsigneeType,it:IntermediateConsigneeIDCategory,0,unbounded,
3.0,it:IntermediateConsigneeType,it:RoleOfParty,0,unbounded,
3.0,it:IntermediateConsigneeType,it:IntermediateConsigneeAugmentationPoint,0,unbounded,
3.0,m:InternationalShipSecurityCertificateType,m:ReasonInterimISSCIssued,0,unbounded,
3.0,m:InternationalShipSecurityCertificateType,m:RecognizedISSCSecurityEntity,0,unbounded,
3.0,m:InternationalShipSecurityCertificateType,m:ISSCCategory,0,unbounded,
3.0,m:InternationalShipSecurityCertificateType,m:VesselSecurityOfficerContactInformation,0,unbounded,
3.0,m:InternationalShipSecurityCertificateType,m:VesselSecurityPlanImplementedIndicator,0,unbounded,
3.0,m:InternationalShipSecurityCertificateType,m:InternationalShipSecurityCertificateAugmentationPoint,0,unbounded,
3.0,nc:InternationalTelephoneNumberType,nc:TelephoneCountryCodeID,0,unbounded,
3.0,nc:InternationalTelephoneNumberType,nc:TelephoneNumberID,0,unbounded,
3.0,nc:InternationalTelephoneNumberType,nc:TelephoneSuffixID,0,unbounded,
3.0,nc:InternationalTelephoneNumberType,nc:InternationalTelephoneNumberAugmentationPoint,0,unbounded,
3.0,scr:InterviewEncounterType,scr:RecordingMethodText,0,unbounded,
3.0,scr:InterviewEncounterType,scr:StatementIndicator,0,unbounded,
3.0,scr:InterviewEncounterType,scr:TransportTimeText,0,unbounded,
3.0,scr:InterviewEncounterType,scr:UnverifiedParticipantName,0,unbounded,
3.0,scr:InterviewEncounterType,scr:InterviewStatement,0,unbounded,
3.0,scr:InterviewEncounterType,scr:InterviewEncounterAugmentationPoint,0,unbounded,
3.0,scr:InterviewStatementType,scr:StatementReviewDate,0,unbounded,
3.0,scr:InterviewStatementType,scr:StatementSignedDate,0,unbounded,
3.0,scr:InterviewStatementType,scr:StatementText,0,unbounded,
3.0,scr:InterviewStatementType,scr:InterviewStatementAugmentationPoint,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationLevelText,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationTestCategoryText,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationAlcoholInvolvedIndicator,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationDrugInvolvedIndicator,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationIntoxicantIllegalIndicator,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationIntoxicantCategory,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationOverLimitIndicator,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationTester,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationTestDate,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationTestDescriptionText,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationRelatedActivity,0,unbounded,
3.0,j:IntoxicationType,j:IntoxicationAugmentationPoint,0,unbounded,
3.0,it:InvoiceLineType,it:LineCommodity,0,unbounded,
3.0,it:InvoiceLineType,it:InvoiceLineNumberID,0,unbounded,
3.0,it:InvoiceLineType,it:ItemAmount,0,unbounded,
3.0,it:InvoiceLineType,it:InvoiceLineAugmentationPoint,0,unbounded,
3.0,it:InvoiceType,it:InvoiceCategoryText,0,unbounded,
3.0,it:InvoiceType,it:InvoiceNumber,0,unbounded,
3.0,it:InvoiceType,it:InvoiceDate,0,unbounded,
3.0,it:InvoiceType,it:InvoiceSequenceNumeric,0,unbounded,
3.0,it:InvoiceType,it:InvoiceLine,0,unbounded,
3.0,it:InvoiceType,it:InvoiceAugmentationPoint,0,unbounded,
3.0,biom:IrisImageType,biom:IrisEyePositionCode,0,unbounded,
3.0,biom:IrisImageType,biom:IrisMissingCode,0,unbounded,
3.0,biom:IrisImageType,biom:IrisImageAugmentationPoint,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemTotalDamageValue,0,unbounded,
3.0,j:ItemAugmentationType,j:Lessor,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemDetailValue,0,unbounded,
3.0,j:ItemAugmentationType,nc:ItemRecoveredValue,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemFederalIdentification,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemDetailDescriptionText,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemNCICIdentification,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemSightedIndicator,0,unbounded,
3.0,j:ItemAugmentationType,j:Lessee,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemLotNumberText,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemMissingValue,0,unbounded,
3.0,j:ItemAugmentationType,j:MerchandiseIndicator,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemPendingInventoryIndicator,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemAntiqueIndicator,0,unbounded,
3.0,j:ItemAugmentationType,j:ToolPowerIndicator,0,unbounded,
3.0,j:ItemAugmentationType,j:LivestockIndicator,0,unbounded,
3.0,j:ItemAugmentationType,j:LivestockTagText,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemLotIdentification,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemSerialIdentificationRange,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemHazardousMaterialsContainerText,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemRecoveredAdditionalValue,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemRecoveredContrabandValue,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemGenderUse,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemSeizure,0,unbounded,
3.0,j:ItemAugmentationType,j:ItemPartialLot,0,unbounded,
3.0,j:ItemAugmentationType,j:LivestockSex,0,unbounded,
3.0,nc:ItemContainerAssociationType,nc:Item,0,unbounded,
3.0,nc:ItemContainerAssociationType,nc:Container,0,unbounded,
3.0,nc:ItemContainerAssociationType,nc:ItemContainerAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemDispositionAugmentationType,j:ItemDisposition,0,unbounded,
3.0,nc:ItemDispositionType,nc:ItemDispositionLocation,0,unbounded,
3.0,nc:ItemDispositionType,nc:Item,0,unbounded,
3.0,nc:ItemDispositionType,nc:ItemHoldingOrganization,0,unbounded,
3.0,nc:ItemDispositionType,nc:ItemMovingOrganization,0,unbounded,
3.0,nc:ItemDispositionType,nc:ItemDispositionAugmentationPoint,0,unbounded,
3.0,j:ItemEmailAddressAssociationType,nc:Item,0,unbounded,
3.0,j:ItemEmailAddressAssociationType,nc:MessageID,0,unbounded,
3.0,j:ItemEmailAddressAssociationType,j:ItemEmailAddressAssociationAugmentationPoint,0,unbounded,
3.0,nc:ItemEntityAssociationType,nc:Item,0,unbounded,
3.0,nc:ItemEntityAssociationType,nc:Entity,0,unbounded,
3.0,nc:ItemEntityAssociationType,nc:ItemEntityAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemInstantMessengerAssociationType,nc:Item,0,unbounded,
3.0,j:ItemInstantMessengerAssociationType,j:InstantMessengerID,0,unbounded,
3.0,j:ItemInstantMessengerAssociationType,j:ItemInstantMessengerAssociationAugmentationPoint,0,unbounded,
3.0,nc:ItemInsuranceAssociationType,nc:Insurance,0,unbounded,
3.0,nc:ItemInsuranceAssociationType,nc:Item,0,unbounded,
3.0,nc:ItemInsuranceAssociationType,nc:InsurancePolicyHolder,0,unbounded,
3.0,nc:ItemInsuranceAssociationType,nc:RelatedActivity,0,unbounded,
3.0,nc:ItemInsuranceAssociationType,nc:ItemInsuranceAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemLienAssociationType,j:Lien,0,unbounded,
3.0,j:ItemLienAssociationType,nc:Item,0,unbounded,
3.0,j:ItemLienAssociationType,j:ItemLienAssociationAugmentationPoint,0,unbounded,
3.0,nc:ItemLocationAssociationType,nc:Location,0,unbounded,
3.0,nc:ItemLocationAssociationType,nc:Item,0,unbounded,
3.0,nc:ItemLocationAssociationType,nc:ItemLocationAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemNetworkAddressAssociationType,j:NetworkAddressID,0,unbounded,
3.0,j:ItemNetworkAddressAssociationType,nc:Item,0,unbounded,
3.0,j:ItemNetworkAddressAssociationType,j:ItemNetworkAddressAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemRegistrationAssociationType,j:ItemRegistration,0,unbounded,
3.0,j:ItemRegistrationAssociationType,nc:Item,0,unbounded,
3.0,j:ItemRegistrationAssociationType,j:ItemRegistrationHolder,0,unbounded,
3.0,j:ItemRegistrationAssociationType,j:ItemRegistrationAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationIdentification,0,unbounded,
3.0,j:ItemRegistrationType,nc:LocationCountry,0,unbounded,
3.0,j:ItemRegistrationType,nc:LocationCounty,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationAuthorityName,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationDuplicateQuantity,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationEffectiveDate,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationExpirationDate,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationFee,0,unbounded,
3.0,j:ItemRegistrationType,nc:JurisdictionAbstract,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationOutsideJurisdictionIndicator,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationItem,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationHolder,0,unbounded,
3.0,j:ItemRegistrationType,j:RegistrationStatus,0,unbounded,
3.0,j:ItemRegistrationType,j:ItemRegistrationAugmentationPoint,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizedLocation,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureDisposition,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureMethodText,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureOwningPerson,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizurePossessingPerson,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureItem,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureReleaseConditionText,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureWarrant,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizer,0,unbounded,
3.0,j:ItemSeizureType,j:ItemSeizureAugmentationPoint,0,unbounded,
3.0,j:ItemTelephoneNumberAssociationType,nc:Item,0,unbounded,
3.0,j:ItemTelephoneNumberAssociationType,nc:TelephoneNumber,0,unbounded,
3.0,j:ItemTelephoneNumberAssociationType,j:ItemTelephoneNumberAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemTitleAssociationType,j:Title,0,unbounded,
3.0,j:ItemTitleAssociationType,nc:Item,0,unbounded,
3.0,j:ItemTitleAssociationType,j:TitleHolder,0,unbounded,
3.0,j:ItemTitleAssociationType,j:ItemTitleAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemTitleReplacementAssociationType,j:ItemTitle,0,unbounded,
3.0,j:ItemTitleReplacementAssociationType,j:ItemReplacementTitle,0,unbounded,
3.0,j:ItemTitleReplacementAssociationType,j:ItemTitleReplacementAssociationAugmentationPoint,0,unbounded,
3.0,j:ItemTitleType,j:TitleIdentification,0,unbounded,
3.0,j:ItemTitleType,j:TitleDuplicateQuantity,0,unbounded,
3.0,j:ItemTitleType,j:TitleIssueDate,0,unbounded,
3.0,j:ItemTitleType,j:TitleIssuingAuthorityName,0,unbounded,
3.0,j:ItemTitleType,j:TitleLienIndicator,0,unbounded,
3.0,j:ItemTitleType,j:TitleItem,0,unbounded,
3.0,j:ItemTitleType,j:TitleStatus,0,unbounded,
3.0,j:ItemTitleType,j:TitleHolder,0,unbounded,
3.0,j:ItemTitleType,j:TitleCategoryText,0,unbounded,
3.0,j:ItemTitleType,j:Lien,0,unbounded,
3.0,j:ItemTitleType,j:ItemTitleDocumentCategory,0,unbounded,A kind of individual title document.
3.0,j:ItemTitleType,j:ItemTitlePurchaseDate,0,unbounded,
3.0,j:ItemTitleType,j:ItemTitlePurchasePriceAmount,0,unbounded,
3.0,j:ItemTitleType,j:ItemTitleSalesTaxAmount,0,unbounded,
3.0,j:ItemTitleType,j:ItemTitleSalesTaxPercent,0,unbounded,
3.0,j:ItemTitleType,j:ItemTitleTaxableValue,0,unbounded,
3.0,j:ItemTitleType,j:TitleIssuingJurisdiction,0,unbounded,
3.0,j:ItemTitleType,j:ItemTitleAugmentationPoint,0,unbounded,
3.0,nc:ItemTransactionType,nc:ItemSeller,0,unbounded,
3.0,nc:ItemTransactionType,nc:ItemPurchasePriceValue,0,unbounded,
3.0,nc:ItemTransactionType,nc:ItemBuyer,0,unbounded,
3.0,nc:ItemTransactionType,nc:Item,0,unbounded,
3.0,nc:ItemTransactionType,nc:ItemTransactionAugmentationPoint,0,unbounded,
3.0,nc:ItemType,nc:ItemName,0,unbounded,
3.0,nc:ItemType,nc:ItemActionText,0,unbounded,
3.0,nc:ItemType,nc:ItemBarCodeIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemConditionText,0,unbounded,
3.0,nc:ItemType,nc:ItemDealerIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemDescriptionText,0,unbounded,
3.0,nc:ItemType,nc:ItemDisposition,0,unbounded,
3.0,nc:ItemType,nc:ItemOtherIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemOwner,0,unbounded,
3.0,nc:ItemType,nc:ItemOwnerAppliedID,0,unbounded,
3.0,nc:ItemType,nc:ItemOwnerPurchasedValue,0,unbounded,
3.0,nc:ItemType,nc:ItemPossessionDescriptionText,0,unbounded,
3.0,nc:ItemType,nc:ItemPossessor,0,unbounded,
3.0,nc:ItemType,nc:ItemReceiptIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemRFIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemSerialIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemStateIdentification,0,unbounded,
3.0,nc:ItemType,nc:ItemStatus,0,unbounded,
3.0,nc:ItemType,nc:ItemUsageText,0,unbounded,
3.0,nc:ItemType,nc:ItemValue,0,unbounded,
3.0,nc:ItemType,nc:ItemVisibleID,0,unbounded,
3.0,nc:ItemType,nc:WeaponIndicator,0,unbounded,
3.0,nc:ItemType,nc:WeaponUsageIndicator,0,unbounded,
3.0,nc:ItemType,nc:ItemColor,0,unbounded,
3.0,nc:ItemType,nc:ItemLeaseIndicator,0,unbounded,
3.0,nc:ItemType,nc:ItemModelYearDate,0,unbounded,
3.0,nc:ItemType,nc:ItemStyle,0,unbounded,
3.0,nc:ItemType,nc:ItemBinary,0,unbounded,
3.0,nc:ItemType,nc:ItemImage,0,unbounded,
3.0,nc:ItemType,nc:ItemWidthMeasure,0,unbounded,
3.0,nc:ItemType,nc:ItemCurrentResaleValue,0,unbounded,
3.0,nc:ItemType,nc:ItemQuantity,0,unbounded,
3.0,nc:ItemType,nc:ConveyanceSalesTaxPercent,0,unbounded,
3.0,nc:ItemType,nc:ItemOwnershipCategoryText,0,unbounded,
3.0,nc:ItemType,nc:ItemLengthMeasure,0,unbounded,
3.0,nc:ItemType,nc:ItemCategory,0,unbounded,
3.0,nc:ItemType,nc:ItemMakeName,0,unbounded,
3.0,nc:ItemType,nc:ItemModelName,0,unbounded,
3.0,nc:ItemType,nc:ItemSizeDescriptionText,0,unbounded,
3.0,nc:ItemType,nc:ItemHeightMeasure,0,unbounded,
3.0,nc:ItemType,nc:ItemWeightMeasure,0,unbounded,
3.0,nc:ItemType,nc:ItemBrandName,0,unbounded,
3.0,nc:ItemType,nc:ItemFirstSoldYearDate,0,unbounded,
3.0,nc:ItemType,nc:ItemRentalIndicator,0,unbounded,
3.0,nc:ItemType,nc:ItemAgeMeasure,0,unbounded,
3.0,nc:ItemType,nc:ItemAugmentationPoint,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueAssigningMethod,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueAmount,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueDate,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueDescriptionText,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueTaxIncludedIndicator,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueAssigner,0,unbounded,
3.0,nc:ItemValueType,nc:ItemValueAugmentationPoint,0,unbounded,
3.0,it:ItineraryType,it:ItineraryLocation,0,unbounded,
3.0,it:ItineraryType,it:ItineraryArrivalPlannedDateTime,0,unbounded,
3.0,it:ItineraryType,it:ItineraryDeparturePlannedDateTime,0,unbounded,
3.0,it:ItineraryType,it:ItineraryArrivalActualDateTime,0,unbounded,
3.0,it:ItineraryType,it:ItineraryDepartureActualDateTime,0,unbounded,
3.0,it:ItineraryType,it:ItineraryStartIndicator,0,unbounded,
3.0,it:ItineraryType,it:ItineraryEndIndicator,0,unbounded,
3.0,it:ItineraryType,it:ItineraryName,0,unbounded,
3.0,it:ItineraryType,it:ItineraryIdentification,0,unbounded,
3.0,it:ItineraryType,it:ItineraryArrivalDate,0,unbounded,
3.0,it:ItineraryType,it:ItineraryDepartureDate,0,unbounded,
3.0,it:ItineraryType,it:ItineraryLocationCategoryText,0,unbounded,
3.0,it:ItineraryType,it:ItineraryLocationKind,0,unbounded,
3.0,it:ItineraryType,it:ItineraryAugmentationPoint,0,unbounded,
3.0,j:JewelryBandType,j:JewelryBandMaterial,0,unbounded,
3.0,j:JewelryBandType,j:JewelryBandColor,0,unbounded,
3.0,j:JewelryBandType,j:JewelryBandDescriptionText,0,unbounded,
3.0,j:JewelryBandType,j:JewelryBandAugmentationPoint,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneWeightText,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneCategory,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneCaratText,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneColorText,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneCutText,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneQuantity,0,unbounded,
3.0,j:JewelryStoneType,j:JewelryStoneAugmentationPoint,0,unbounded,
3.0,j:JewelryType,j:JewelryCategory,0,unbounded,A kind of jewelry.
3.0,j:JewelryType,j:JewelryStoneArrangementText,0,unbounded,
3.0,j:JewelryType,j:JewelryShape,0,unbounded,
3.0,j:JewelryType,j:JewelryGender,0,unbounded,
3.0,j:JewelryType,j:JewelryCaratText,0,unbounded,
3.0,j:JewelryType,j:JewelryStoneMaterialText,0,unbounded,
3.0,j:JewelryType,j:JewelryStone,0,unbounded,
3.0,j:JewelryType,j:JewelryBand,0,unbounded,
3.0,j:JewelryType,j:JewelryMainPendant,0,unbounded,
3.0,j:JewelryType,j:JewelryPendantQuantity,0,unbounded,
3.0,j:JewelryType,j:JewelryAugmentationPoint,0,unbounded,
3.0,j:JudgePanelType,j:Judge,0,unbounded,
3.0,j:JudgePanelType,j:JudgePanelIdentification,0,unbounded,
3.0,j:JudgePanelType,j:JudgePanelRequiredQuantity,0,unbounded,
3.0,j:JudgePanelType,j:JudgePanelTotalQuantity,0,unbounded,
3.0,j:JudgePanelType,j:JudgePanelAugmentationPoint,0,unbounded,
3.0,im:JudicialOfficialAugmentationType,im:JudicialOfficialDescriptionText,0,unbounded,
3.0,j:JudicialOfficialBarMembershipType,j:JudicialOfficialBarIdentification,0,unbounded,
3.0,j:JudicialOfficialBarMembershipType,j:JudicialOfficialBarStatus,0,unbounded,
3.0,j:JudicialOfficialBarMembershipType,j:JudicialOfficialBarMembershipAugmentationPoint,0,unbounded,
3.0,j:JudicialOfficialType,nc:RoleOfPerson,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialBarMembership,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialCourt,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialFirm,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialPanelIdentification,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialRegistrationIdentification,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialCategoryText,0,unbounded,
3.0,j:JudicialOfficialType,j:JudicialOfficialAugmentationPoint,0,unbounded,
3.0,j:JurisdictionAugmentationType,j:JurisdictionDescriptionText,0,unbounded,
3.0,j:JurisdictionAugmentationType,j:JurisdictionDistrictText,0,unbounded,
3.0,j:JurisdictionAugmentationType,j:JurisdictionRestrictionText,0,unbounded,
3.0,j:JurisdictionAugmentationType,j:JurisdictionDistrictIdentification,0,unbounded,
3.0,j:JurisdictionAugmentationType,j:JurisdictionTitle,0,unbounded,
3.0,nc:JurisdictionType,nc:JurisdictionAbstract,0,unbounded,
3.0,nc:JurisdictionType,nc:LocationCityName,0,unbounded,
3.0,nc:JurisdictionType,nc:LocationCountry,0,unbounded,
3.0,nc:JurisdictionType,nc:LocationCounty,0,unbounded,
3.0,nc:JurisdictionType,nc:LocationState,0,unbounded,
3.0,nc:JurisdictionType,nc:JurisdictionIdentification,0,unbounded,
3.0,nc:JurisdictionType,nc:JurisdictionAugmentationPoint,0,unbounded,
3.0,j:JurorType,nc:RoleOfPerson,0,unbounded,
3.0,j:JurorType,j:JurorDismissedDate,0,unbounded,
3.0,j:JurorType,j:JurorDismissedIndicator,0,unbounded,
3.0,j:JurorType,j:JurorDismissedReasonText,0,unbounded,
3.0,j:JurorType,j:JurorForemanIndicator,0,unbounded,
3.0,j:JurorType,j:JurorIdentification,0,unbounded,
3.0,j:JurorType,j:JurorPanelIdentification,0,unbounded,
3.0,j:JurorType,j:JurorPrimaryIndicator,0,unbounded,
3.0,j:JurorType,j:JurorAugmentationPoint,0,unbounded,
3.0,j:JusticeMetadataType,j:CriminalInformationIndicator,0,unbounded,
3.0,j:JusticeMetadataType,j:IntelligenceInformationIndicator,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:AbuseNeglectAllegationCategoryText,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:AbuseNeglectAllegationOriginationText,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:AbuseNeglectDetailCategoryText,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:AbuseNeglectInjury,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:AbuseNeglectSeverity,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:LawEnforcementReportedIndicator,0,unbounded,
3.0,cyfs:JuvenileAbuseNeglectAllegationType,cyfs:JuvenileAbuseNeglectAllegationAugmentationPoint,0,unbounded,
3.0,j:JuvenileActivityAgencyAssociationType,j:JuvenileActivity,0,unbounded,
3.0,j:JuvenileActivityAgencyAssociationType,j:ArrestAgency,0,unbounded,
3.0,j:JuvenileActivityAgencyAssociationType,j:JuvenileActivityAgencyAssociationAugmentationPoint,0,unbounded,
3.0,j:JuvenileActivityChargeDispositionType,j:JuvenileActivityChargeDispositionAugmentationPoint,0,unbounded,
3.0,j:JuvenileActivityChargeType,j:JuvenileActivityChargeAugmentationPoint,0,unbounded,
