Release,PropertyNS,PropertyName,QualifiedType,Definition,SubstitutionGroupQualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,QualifiedProperty
3.0,cyfs,LawEnforcementReportedIndicator,niem-xs:boolean,True if Law Enforcement has been contacted concerning the alleged abuse/neglect; false otherwise.,,TRUE,FALSE,,,,cyfs:LawEnforcementReportedIndicator
3.0,im,LawfulPermanentResidentReasonDescriptionText,nc:TextType,A description of the reason why a Person is considered a LawfulPermanentResident.,,TRUE,FALSE,,,,im:LawfulPermanentResidentReasonDescriptionText
3.0,im,LawfulPermanentResidentRole,im:LawfulPermanentResidentRoleType,A person that has been made a lawful resident of a country.,im:ImmigrantRole,TRUE,FALSE,,,,im:LawfulPermanentResidentRole
3.0,im,LawfulPermanentResidentRoleAugmentationPoint,,An augmentation point for LawfulPermanentResidentRoleType.,,TRUE,TRUE,,,,im:LawfulPermanentResidentRoleAugmentationPoint
3.0,cbrn,Layer,cbrn:LayerType,A description of a shielding layer.,,TRUE,FALSE,,,,cbrn:Layer
3.0,cbrn,LayerAugmentationPoint,,An augmentation point for cbrn:LayerType.,,TRUE,TRUE,,,,cbrn:LayerAugmentationPoint
3.0,cbrn,LayerDensityValue,cbrn:DoubleType,A shielding layer density expressed in unit of measure g/cm2.,,TRUE,FALSE,,,,cbrn:LayerDensityValue
3.0,cbrn,LayerMaterial,,A data concept for the material of which a shielding layer is composed.,,TRUE,TRUE,,,,cbrn:LayerMaterial
3.0,cbrn,LayerMaterialKindCode,cbrncl:LayerMaterialKindCodeType,"A kind of material of which a shielding layer is composed. If the kind is other, then a text description should also be provided.",cbrn:LayerMaterial,TRUE,FALSE,,,,cbrn:LayerMaterialKindCode
3.0,cbrn,LayerMaterialText,niem-xs:string,A description of the material of which a shielding layer is composed.,cbrn:LayerMaterial,TRUE,FALSE,,,,cbrn:LayerMaterialText
3.0,cbrn,LayerQuantity,cbrn:PositiveIntegerType,A number of shielding layers observed.,,TRUE,FALSE,,,,cbrn:LayerQuantity
3.0,cbrn,LayerSequenceNumeric,cbrn:PositiveIntegerType,"A number  for the sequence of a layer, if there is more than one layer  . The outermost layer is 1.",,TRUE,FALSE,,,,cbrn:LayerSequenceNumeric
3.0,scr,Lead,scr:LeadType,A data type for information that may require additional action on the part of the Department of Homeland Security (DHS).,,TRUE,FALSE,,,,scr:Lead
3.0,scr,LeadApprovalDate,nc:DateType,A date on which the lead was approved to become an event.,,TRUE,FALSE,,,,scr:LeadApprovalDate
3.0,scr,LeadAugmentationPoint,,An augmentation point for LeadType.,,TRUE,TRUE,,,,scr:LeadAugmentationPoint
3.0,scr,LeadIdentification,nc:IdentificationType,An identification value that represents a LEAD,,TRUE,FALSE,,,,scr:LeadIdentification
3.0,scr,LeadLockedIndicator,niem-xs:boolean,True if the Lead event has been locked; false otherwise.,,TRUE,FALSE,,,,scr:LeadLockedIndicator
3.0,scr,LeadReceivedDate,nc:DateType,A date on which the lead was received for evaluation.,,TRUE,FALSE,,,,scr:LeadReceivedDate
3.0,scr,LeadRecordedDate,nc:DateType,A date on which the lead/event was initially recorded.,,TRUE,FALSE,,,,scr:LeadRecordedDate
3.0,scr,LeadSource,scr:LeadSourceType,A classification of the origin of information regarding a LEAD,,TRUE,FALSE,,,,scr:LeadSource
3.0,scr,LeadSourceAugmentationPoint,,An augmentation point for LeadSourceType.,,TRUE,TRUE,,,,scr:LeadSourceAugmentationPoint
3.0,scr,LeadSourceCategory,,A data concept for a LEAD SOURCE TYPE,,TRUE,TRUE,,,,scr:LeadSourceCategory
3.0,scr,LeadSourceCategoryCode,scr:LeadSourceCategoryCodeType,A LEAD SOURCE TYPE,scr:LeadSourceCategory,TRUE,FALSE,,,,scr:LeadSourceCategoryCode
3.0,scr,LeadSourceCategoryDescriptionText,nc:TextType,A description of the values used for LEAD SOURCE TYPE.,,TRUE,FALSE,,,,scr:LeadSourceCategoryDescriptionText
3.0,scr,LeadStatus,scr:LeadStatusType,A classification of the state of a LEAD,,TRUE,FALSE,,,,scr:LeadStatus
3.0,scr,LeadStatusAugmentationPoint,,An augmentation point for LeadStatusType.,,TRUE,TRUE,,,,scr:LeadStatusAugmentationPoint
3.0,scr,LeadStatusCategory,,A data concept for a kind of lead status.,,TRUE,TRUE,,,,scr:LeadStatusCategory
3.0,scr,LeadStatusCategoryCode,scr:LeadStatusCategoryCodeType,A kind of lead status.,scr:LeadStatusCategory,TRUE,FALSE,,,,scr:LeadStatusCategoryCode
3.0,cyfs,LeastRestrictivePlacementIndicator,niem-xs:boolean,True if the child has been placed in an environment that the court has determined to be the least restrictive; false otherwise.,,TRUE,FALSE,,,,cyfs:LeastRestrictivePlacementIndicator
3.0,im,LeftCountryIndicator,niem-xs:boolean,True if the alien student has left the country after entering; false otherwise.,,TRUE,FALSE,,,,im:LeftCountryIndicator
3.0,biom,LeftIsQuantity,niem-xs:nonNegativeInteger,A number of pixels in the left coordinate of the Image.,,TRUE,FALSE,,,,biom:LeftIsQuantity
3.0,scr,LegalReferenceText,nc:TextType,A text of the section of Immigration and Nationality Act under which the DEPORTATION is ordered.,,TRUE,FALSE,,,,scr:LegalReferenceText
3.0,nc,LengthUnitCode,unece:LengthCodeType,A unit of measure of a length value.,nc:MeasureUnit,TRUE,FALSE,,,,nc:LengthUnitCode
3.0,j,LEOKACircumstanceCategory,,A data concept for a LEOKA data concept for a (Law Enforcement Officer Killed or Assaulted) classification of an incident.,,TRUE,TRUE,,,,j:LEOKACircumstanceCategory
3.0,j,LEOKACircumstanceCategoryCode,j:LEOKACircumstanceCategoryCodeType,A LEOKA (Law Enforcement Officer Killed or Assaulted) classification of an incident.,j:LEOKACircumstanceCategory,TRUE,FALSE,,,,j:LEOKACircumstanceCategoryCode
3.0,j,Lessee,j:LesseeType,An entity which has a contract or lease to use a vehicle.,,TRUE,FALSE,,,,j:Lessee
3.0,j,LesseeAugmentationPoint,,An augmentation point for LesseeType.,,TRUE,TRUE,,,,j:LesseeAugmentationPoint
3.0,j,LesseeJurisdictionAuthority,,A data concept for an authority that has jurisdiction over a lease.,,TRUE,TRUE,,,,j:LesseeJurisdictionAuthority
3.0,j,LesseeJurisdictionAuthorityCode,ansi_d20:JurisdictionAuthorityCodeType,An authority that has jurisdiction over a lease.,j:LesseeJurisdictionAuthority,TRUE,FALSE,,,,j:LesseeJurisdictionAuthorityCode
3.0,j,LesseeJurisdictionAuthorityText,nc:TextType,An authority that has jurisdiction over a lease.,j:LesseeJurisdictionAuthority,TRUE,FALSE,,,,j:LesseeJurisdictionAuthorityText
3.0,j,Lessor,j:LessorType,An entity which conveys vehicles by way of a lease.,,TRUE,FALSE,,,,j:Lessor
3.0,j,LessorAugmentationPoint,,An augmentation point for LessorType.,,TRUE,TRUE,,,,j:LessorAugmentationPoint
3.0,j,LessorIdentification,nc:IdentificationType,An identification of an entity which conveys vehicles by way of a lease.,,TRUE,FALSE,,,,j:LessorIdentification
3.0,cyfs,LevelOfCareCategory,,"A data concept for expressing the restrictiveness of a child or youth's placement, using the Adoption and Safe Families Act (ASFA) codes, a local enumeration, or text.",,TRUE,TRUE,,,,cyfs:LevelOfCareCategory
3.0,cyfs,LevelOfCareCategoryCode,cyfs:LevelOfCareCodeType,A code list that describes the restrictiveness of a placement as defined by the Adoption and Safe Families Act or state law,cyfs:LevelOfCareCategory,TRUE,FALSE,,,,cyfs:LevelOfCareCategoryCode
3.0,cyfs,LevelOfCareCategoryText,nc:TextType,"A kind of level of care, often expressed in terms of restrictiveness.",cyfs:LevelOfCareCategory,TRUE,FALSE,,,,cyfs:LevelOfCareCategoryText
3.0,j,Lien,j:LienType,A legal encumbrance placed on a property item.,,TRUE,FALSE,,,,j:Lien
3.0,j,LienAmount,nc:AmountType,A monetary amount representing a legal encumbrance placed on a property.,,TRUE,FALSE,,,,j:LienAmount
3.0,j,LienAugmentationPoint,,An augmentation point for LienType.,,TRUE,TRUE,,,,j:LienAugmentationPoint
3.0,j,LienDate,nc:DateType,A date a lien was placed on a property item.,,TRUE,FALSE,,,,j:LienDate
3.0,j,LienHolder,j:LienHolderType,An entity that has a security interest on a property item.,,TRUE,FALSE,,,,j:LienHolder
3.0,j,LienHolderAugmentationPoint,,An augmentation point for LienHolderType.,,TRUE,TRUE,,,,j:LienHolderAugmentationPoint
3.0,j,LienReleaseDate,nc:DateType,A date a legal encumbrance is removed from a property item.,,TRUE,FALSE,,,,j:LienReleaseDate
3.0,j,LienReleaseReason,,A data concept for a reason a legal encumbrance is removed from a property item.,,TRUE,TRUE,,,,j:LienReleaseReason
3.0,j,LienReleaseReasonCode,ansi_d20:LienReleaseReasonCodeType,A reason a legal encumbrance is removed from a property item.,j:LienReleaseReason,TRUE,FALSE,,,,j:LienReleaseReasonCode
3.0,j,LienReleaseReasonText,nc:TextType,A reason a legal encumbrance is removed from a property item.,j:LienReleaseReason,TRUE,FALSE,,,,j:LienReleaseReasonText
3.0,it,LimitedQuantityIndicator,niem-xs:boolean,True if the quantity of a hazardous material meets the standard for classification as a limited quantity; false otherwise.,,TRUE,FALSE,,,,it:LimitedQuantityIndicator
3.0,it,LineCommodity,it:CommodityType,A type of commodity,,TRUE,FALSE,,,,it:LineCommodity
3.0,gml,LineString,,"A gml:LineString is a special curve that consists of a single segment with linear interpolation. It is defined by two or more coordinate tuples, with linear interpolation between them.",,TRUE,FALSE,,,,gml:LineString
3.0,j,LivestockCategoryCode,ndex:LivestockCategoryCodeType,A kind of livestock/pet.,nc:ItemCategory,TRUE,FALSE,,,,j:LivestockCategoryCode
3.0,nc,LocaleFireJurisdictionID,niem-xs:string,An identifier of a fire department jurisdiction.,,TRUE,FALSE,,,,nc:LocaleFireJurisdictionID
3.0,nc,LocaleJudicialDistrict,,A data concept for a judicial district.,,TRUE,TRUE,,,,nc:LocaleJudicialDistrict
3.0,nc,LocaleJudicialDistrictName,nc:TextType,A name of the judicial district.,,TRUE,FALSE,,,,nc:LocaleJudicialDistrictName
3.0,nc,LocaleNeighborhoodName,nc:TextType,A name of a neighborhood.,,TRUE,FALSE,,,,nc:LocaleNeighborhoodName
3.0,nc,LocalePoliceBeatText,nc:TextType,A police beat that encompasses a location.,,TRUE,FALSE,,,,nc:LocalePoliceBeatText
3.0,nc,LocalePoliceGridText,nc:TextType,A police grid coordinate.,,TRUE,FALSE,,,,nc:LocalePoliceGridText
3.0,nc,LocalePoliceJurisdictionID,niem-xs:string,An identifier of a police jurisdiction that encompasses a location.,,TRUE,FALSE,,,,nc:LocalePoliceJurisdictionID
3.0,nc,LocaleRegionName,nc:TextType,A name of a region.,,TRUE,FALSE,,,,nc:LocaleRegionName
3.0,nc,LocaleSubdivisionName,nc:TextType,A name of a subdivision.,,TRUE,FALSE,,,,nc:LocaleSubdivisionName
3.0,nc,LocaleZoneName,nc:TextType,A name of a zone.,,TRUE,FALSE,,,,nc:LocaleZoneName
3.0,im,LocalGovernmentSponsorIndicator,niem-xs:boolean,True if the Local Government is the sponsor of the Program; false otherwise,,TRUE,FALSE,,,,im:LocalGovernmentSponsorIndicator
3.0,nc,Location,nc:LocationType,A geospatial location.,,TRUE,FALSE,,,,nc:Location
3.0,nc,Location2DGeospatialCoordinate,nc:Location2DGeospatialCoordinateType,A location identified by a latitude and longitude.,nc:LocationGeospatialCoordinate,TRUE,FALSE,,,,nc:Location2DGeospatialCoordinate
3.0,nc,Location2DGeospatialCoordinateAugmentationPoint,,An augmentation point for Location2DGeospatialCoordinateType.,,TRUE,TRUE,,,,nc:Location2DGeospatialCoordinateAugmentationPoint
3.0,nc,Location3DGeospatialCoordinate,nc:Location3DGeospatialCoordinateType,"A location identified by latitude, longitude, and height.",nc:LocationGeospatialCoordinate,TRUE,FALSE,,,,nc:Location3DGeospatialCoordinate
3.0,nc,Location3DGeospatialCoordinateAugmentationPoint,,An augmentation point for Location3DGeospatialCoordinateType.,,TRUE,TRUE,,,,nc:Location3DGeospatialCoordinateAugmentationPoint
3.0,it,LocationActivity,,A data concept for an activity name.,,TRUE,TRUE,,,,it:LocationActivity
3.0,it,LocationActivityCode,itcodes:LocationActivityCodeType,An activity name.,it:LocationActivity,TRUE,FALSE,,,,it:LocationActivityCode
3.0,nc,LocationAddress,nc:AddressType,"A set of location information, often described by postal information.",,TRUE,FALSE,,,,nc:LocationAddress
3.0,nc,LocationAddressAbstract,,"A data concept for a set of information, such as postal information, used to describe a location.",,TRUE,TRUE,,,,nc:LocationAddressAbstract
3.0,biom,LocationAlternateGeographicSystemValue,biom:LocationAlternateGeographicSystemValueType,A location identified by a system name and value,,TRUE,FALSE,,,,biom:LocationAlternateGeographicSystemValue
3.0,biom,LocationAlternateGeographicSystemValueAugmentationPoint,,An augmentation point for Location Alternate Geographic System Value,,TRUE,TRUE,,,,biom:LocationAlternateGeographicSystemValueAugmentationPoint
3.0,nc,LocationAltitude,nc:LocationHeightMeasureType,A measurement of the height or position of a location above a certain reference.,nc:LocationHeight,TRUE,FALSE,,,,nc:LocationAltitude
3.0,nc,LocationArea,nc:AreaType,A location identified by geographic boundaries.,,TRUE,FALSE,,,,nc:LocationArea
3.0,scr,LocationAssociation,scr:LocationAssociationType,An association between one LOCATION and another LOCATION.,,TRUE,FALSE,,,,scr:LocationAssociation
3.0,scr,LocationAssociationAugmentationPoint,,An augmentation point for LocationAssociationType.,,TRUE,TRUE,,,,scr:LocationAssociationAugmentationPoint
3.0,im,LocationAssociationBeginDate,nc:DateType,A date on which the association with the location began.,,TRUE,FALSE,,,,im:LocationAssociationBeginDate
3.0,im,LocationAssociationEndDate,nc:DateType,A date on which the association with the location ended.,,TRUE,FALSE,,,,im:LocationAssociationEndDate
3.0,em,LocationAugmentation,em:LocationAugmentationType,Additional information related to the location of the alarm.,nc:LocationAugmentationPoint,TRUE,FALSE,,,,em:LocationAugmentation
3.0,im,LocationAugmentation,im:LocationAugmentationType,Additional information about a location.,nc:LocationAugmentationPoint,TRUE,FALSE,,,,im:LocationAugmentation
3.0,intel,LocationAugmentation,intel:LocationAugmentationType,Additional information about a location.,nc:LocationAugmentationPoint,TRUE,FALSE,,,,intel:LocationAugmentation
3.0,j,LocationAugmentation,j:LocationAugmentationType,Additional information about a location.,nc:LocationAugmentationPoint,TRUE,FALSE,,,,j:LocationAugmentation
3.0,m,LocationAugmentation,m:LocationAugmentationType,Additional information about a location.,nc:LocationAugmentationPoint,TRUE,FALSE,,,,m:LocationAugmentation
3.0,scr,LocationAugmentation,scr:LocationAugmentationType,Additional information about a location.,nc:LocationAugmentationPoint,TRUE,FALSE,,,,scr:LocationAugmentation
3.0,nc,LocationAugmentationPoint,,An augmentation point for LocationType.,,TRUE,TRUE,,,,nc:LocationAugmentationPoint
3.0,j,LocationBedText,nc:TextType,A specific bed to which a person has been assigned.,,TRUE,FALSE,,,,j:LocationBedText
3.0,scr,LocationBlockGroupText,nc:TextType,A real estate subdivision of the GEOPHYSICAL ADDRESS.,,TRUE,FALSE,,,,scr:LocationBlockGroupText
3.0,j,LocationBlockNumberText,nc:TextType,A number identifying a section of a city enclosed by intersecting streets.,,TRUE,FALSE,,,,j:LocationBlockNumberText
3.0,j,LocationBuildingText,nc:TextType,A specific building in a facility.,,TRUE,FALSE,,,,j:LocationBuildingText
3.0,scr,LocationBuildingUnitName,nc:TextType,A name of the part (room) of the physical structure specified for a GEOPHYSICAL ADDRESS.,,TRUE,FALSE,,,,scr:LocationBuildingUnitName
3.0,scr,LocationBuildingUnitNumberText,nc:TextType,A number of the part (room) of the physical structure specified for a GEOPHYSICAL ADDRESS.,,TRUE,FALSE,,,,scr:LocationBuildingUnitNumberText
3.0,nc,LocationCanadianProvinceCode,can:CanadianProvinceCodeType,A province.,nc:LocationState,TRUE,FALSE,,,,nc:LocationCanadianProvinceCode
3.0,scr,LocationCarrierRouteText,nc:TextType,A postal carrier route serving the GEOPHYSICAL ADDRESS.,,TRUE,FALSE,,,,scr:LocationCarrierRouteText
3.0,nc,LocationCategory,,A data concept for a kind or functional description of a location.,,TRUE,TRUE,,,,nc:LocationCategory
3.0,scr,LocationCategoryClassification,,A data concept for a classification of locations based on general similarities,,TRUE,TRUE,,,,scr:LocationCategoryClassification
3.0,scr,LocationCategoryClassificationCode,scr:LocationCategoryCodeType,A classification of locations based on general similarities,scr:LocationCategoryClassification,TRUE,FALSE,,,,scr:LocationCategoryClassificationCode
3.0,j,LocationCategoryCode,ucr:LocationCategoryCodeType,A kind or functional description of a location.,nc:LocationCategory,TRUE,FALSE,,,,j:LocationCategoryCode
3.0,scr,LocationCategoryCode,scr:LocationCategoryCodeType,A kind of or functional description of a location.,nc:LocationCategory,TRUE,FALSE,,"Interview Office, Headquarters, Port of Entry, Border Patrol Office, Airport",,scr:LocationCategoryCode
3.0,it,LocationCategoryCodeText,nc:TextType,A category of operation performed at a given Location,nc:LocationCategory,TRUE,FALSE,,,,it:LocationCategoryCodeText
3.0,j,LocationCategoryNDExCode,ndex:LocationCategoryNDExCodeType,A kind of location or area.,nc:LocationCategory,TRUE,FALSE,,,,j:LocationCategoryNDExCode
3.0,nc,LocationCategoryText,nc:TextType,A kind or functional description of a location.,nc:LocationCategory,TRUE,FALSE,,,,nc:LocationCategoryText
3.0,nc,LocationCityName,nc:ProperNameTextType,A name of a city or town.,,TRUE,FALSE,,,,nc:LocationCityName
3.0,nc,LocationContactInformation,nc:ContactInformationType,A set of contact information for a location.,,TRUE,FALSE,,,,nc:LocationContactInformation
3.0,nc,LocationContactInformationAssociation,nc:LocationContactInformationAssociationType,An association between a location and its contact information.,,TRUE,FALSE,,,,nc:LocationContactInformationAssociation
