Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
4.2,mmucc,CrashEnvironmentContributingCircumstancesCodeSimpleType,mmucc:CrashEnvironmentContributingCircumstancesCodeSimpleType,S,atomic,0,0,0,,,,A data type for apparent environmental conditions which may have contributed to the crash.,xs,token,xs:token,,,
4.2,mmucc,CrashEnvironmentContributingCircumstancesCodeType,mmucc:CrashEnvironmentContributingCircumstancesCodeType,CSC,,0,0,0,,,,A data type for apparent environmental conditions which may have contributed to the crash.,mmucc,CrashEnvironmentContributingCircumstancesCodeSimpleType,mmucc:CrashEnvironmentContributingCircumstancesCodeSimpleType,,,
4.2,mmucc,CrashFirstHarmfulEventLocationCodeSimpleType,mmucc:CrashFirstHarmfulEventLocationCodeSimpleType,S,atomic,0,0,0,,,,A data type for a location of the first harmful event as it relates to its position within or outside the trafficway.,xs,token,xs:token,,,
4.2,mmucc,CrashFirstHarmfulEventLocationCodeType,mmucc:CrashFirstHarmfulEventLocationCodeType,CSC,,0,0,0,,,,A data type for a location of the first harmful event as it relates to its position within or outside the trafficway.,mmucc,CrashFirstHarmfulEventLocationCodeSimpleType,mmucc:CrashFirstHarmfulEventLocationCodeSimpleType,,,
4.2,mmucc,CrashHarmfulEventCodeSimpleType,mmucc:CrashHarmfulEventCodeSimpleType,S,atomic,0,0,0,,,,A data type for the injury or damage-producing event that characterizes the crash type.,xs,token,xs:token,,,
4.2,mmucc,CrashHarmfulEventCodeType,mmucc:CrashHarmfulEventCodeType,CSC,,0,0,0,,,,A data type for the injury or damage-producing event that characterizes the crash type.,mmucc,CrashHarmfulEventCodeSimpleType,mmucc:CrashHarmfulEventCodeSimpleType,,,
4.2,mmucc,CrashJunctionRelationCodeSimpleType,mmucc:CrashJunctionRelationCodeSimpleType,S,atomic,0,0,0,,,,A data type for a location of the first harmful event in relation to a junction.,xs,token,xs:token,,,
4.2,mmucc,CrashJunctionRelationCodeType,mmucc:CrashJunctionRelationCodeType,CSC,,0,0,0,,,,A data type for a location of the first harmful event in relation to a junction.,mmucc,CrashJunctionRelationCodeSimpleType,mmucc:CrashJunctionRelationCodeSimpleType,,,
4.2,mmucc,CrashLightConditionCodeSimpleType,mmucc:CrashLightConditionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind/level of light that existed at the time of the motor vehicle crash.,xs,token,xs:token,,,
4.2,mmucc,CrashLightConditionCodeType,mmucc:CrashLightConditionCodeType,CSC,,0,0,0,,,,A data type for a kind/level of light that existed at the time of the motor vehicle crash.,mmucc,CrashLightConditionCodeSimpleType,mmucc:CrashLightConditionCodeSimpleType,,,
4.2,mmucc,CrashMannerCodeSimpleType,mmucc:CrashMannerCodeSimpleType,S,atomic,0,0,0,,,This data element refers only to crashes where the first harmful event involves a collision between two motor vehicles.,A data type for a manner in which two motor vehicles in transport initially came together without regard to the direction of force.,xs,token,xs:token,,,
4.2,mmucc,CrashMannerCodeType,mmucc:CrashMannerCodeType,CSC,,0,0,0,,,This data element refers only to crashes where the first harmful event involves a collision between two motor vehicles.,A data type for a manner in which two motor vehicles in transport initially came together without regard to the direction of force.,mmucc,CrashMannerCodeSimpleType,mmucc:CrashMannerCodeSimpleType,,,
4.2,mmucc,CrashRoadContributingCircumstancesCodeSimpleType,mmucc:CrashRoadContributingCircumstancesCodeSimpleType,S,atomic,0,0,0,,,,A data type for an apparent condition of the road which may have contributed to the crash.,xs,token,xs:token,,,
4.2,mmucc,CrashRoadContributingCircumstancesCodeType,mmucc:CrashRoadContributingCircumstancesCodeType,CSC,,0,0,0,,,,A data type for an apparent condition of the road which may have contributed to the crash.,mmucc,CrashRoadContributingCircumstancesCodeSimpleType,mmucc:CrashRoadContributingCircumstancesCodeSimpleType,,,
4.2,mmucc,CrashRoadSurfaceConditionCodeSimpleType,mmucc:CrashRoadSurfaceConditionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a roadway surface condition at the time and place of a crash.,xs,token,xs:token,,,
4.2,mmucc,CrashRoadSurfaceConditionCodeType,mmucc:CrashRoadSurfaceConditionCodeType,CSC,,0,0,0,,,,A data type for a roadway surface condition at the time and place of a crash.,mmucc,CrashRoadSurfaceConditionCodeSimpleType,mmucc:CrashRoadSurfaceConditionCodeSimpleType,,,
4.2,mmucc,CrashSchoolBusRelatedCodeSimpleType,mmucc:CrashSchoolBusRelatedCodeSimpleType,S,atomic,0,0,0,,,"The school bus, with or without a passenger on board, must be directly involved as a contact motor vehicle or indirectly involved as a non-contact motor vehicle (children struck when boarding or alighting from the school bus, two vehicles colliding as the result of the stopped school bus, etc.).",A data type for if a school bus or motor vehicle functioning as a school bus for a school-related purpose is involved in the crash.,xs,token,xs:token,,,
4.2,mmucc,CrashSchoolBusRelatedCodeType,mmucc:CrashSchoolBusRelatedCodeType,CSC,,0,0,0,,,"The school bus, with or without a passenger on board, must be directly involved as a contact motor vehicle or indirectly involved as a non-contact motor vehicle (children struck when boarding or alighting from the school bus, two vehicles colliding as the result of the stopped school bus, etc.).",A data type for if a school bus or motor vehicle functioning as a school bus for a school-related purpose is involved in the crash.,mmucc,CrashSchoolBusRelatedCodeSimpleType,mmucc:CrashSchoolBusRelatedCodeSimpleType,,,
4.2,mmucc,CrashVehicleCategoryCodeSimpleType,mmucc:CrashVehicleCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a motor vehicle unit type and number assigned to uniquely identify each motor vehicle involved in the crash.,xs,token,xs:token,,,
4.2,mmucc,CrashVehicleCategoryCodeType,mmucc:CrashVehicleCategoryCodeType,CSC,,0,0,0,,,,A data type for a motor vehicle unit type and number assigned to uniquely identify each motor vehicle involved in the crash.,mmucc,CrashVehicleCategoryCodeSimpleType,mmucc:CrashVehicleCategoryCodeSimpleType,,,
4.2,mmucc,CrashVehicleEmergencyUseIndicationCodeSimpleType,mmucc:CrashVehicleEmergencyUseIndicationCodeSimpleType,S,atomic,0,0,0,,,"Emergency refers to an official motor vehicle that is usually traveling with physical emergency signals in use, typically red light blinking, siren sounding, etc. Select ""yes"" only if the motor vehicle was on an emergency response, regardless of whether the emergency equipment was actuated.",A data type for official motor vehicles that are involved in a crash while on an emergency response.,xs,token,xs:token,,,
4.2,mmucc,CrashVehicleEmergencyUseIndicationCodeType,mmucc:CrashVehicleEmergencyUseIndicationCodeType,CSC,,0,0,0,,,"Emergency refers to an official motor vehicle that is usually traveling with physical emergency signals in use, typically red light blinking, siren sounding, etc. Select ""yes"" only if the motor vehicle was on an emergency response, regardless of whether the emergency equipment was actuated.",A data type for official motor vehicles that are involved in a crash while on an emergency response.,mmucc,CrashVehicleEmergencyUseIndicationCodeSimpleType,mmucc:CrashVehicleEmergencyUseIndicationCodeSimpleType,,,
4.2,mmucc,CrashWeatherConditionCodeType,mmucc:CrashWeatherConditionCodeType,CSC,,0,0,0,,,,A data type for the prevailing atmospheric conditions that existed at the time of the crash.,mmucc,AtmosphericConditionCodeSimpleType,mmucc:AtmosphericConditionCodeSimpleType,,,
4.2,mmucc,DriverContributingCircumstancesCodeSimpleType,mmucc:DriverContributingCircumstancesCodeSimpleType,S,atomic,0,0,0,,,This data element is based on the judgment of the law enforcement officer investigating the crash and need not match Violation Codes.,A data type for actions by the driver that may have contributed to the crash.,xs,token,xs:token,,,
4.2,mmucc,DriverContributingCircumstancesCodeType,mmucc:DriverContributingCircumstancesCodeType,CSC,,0,0,0,,,This data element is based on the judgment of the law enforcement officer investigating the crash and need not match Violation Codes.,A data type for actions by the driver that may have contributed to the crash.,mmucc,DriverContributingCircumstancesCodeSimpleType,mmucc:DriverContributingCircumstancesCodeSimpleType,,,
4.2,mmucc,DriverDistractionCodeSimpleType,mmucc:DriverDistractionCodeSimpleType,S,atomic,0,0,0,,,The distractions can be inside the motor vehicle (internal) or outside the motor vehicle (external).,A data type for distractions which may have influenced the driver performance.,xs,token,xs:token,,,
4.2,mmucc,DriverDistractionCodeType,mmucc:DriverDistractionCodeType,CSC,,0,0,0,,,The distractions can be inside the motor vehicle (internal) or outside the motor vehicle (external).,A data type for distractions which may have influenced the driver performance.,mmucc,DriverDistractionCodeSimpleType,mmucc:DriverDistractionCodeSimpleType,,,
4.2,mmucc,DriverLicenseCategoryCodeSimpleType,mmucc:DriverLicenseCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a current kind of an individuals driver license at the time of the crash.,xs,token,xs:token,,,
4.2,mmucc,DriverLicenseCategoryCodeType,mmucc:DriverLicenseCategoryCodeType,CSC,,0,0,0,,,,A data type for a current kind of an individuals driver license at the time of the crash.,mmucc,DriverLicenseCategoryCodeSimpleType,mmucc:DriverLicenseCategoryCodeSimpleType,,,
4.2,mmucc,DriverLicenseClassCodeSimpleType,mmucc:DriverLicenseClassCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of License assigned by authorizing agent issuing a driver license to the individual.,xs,token,xs:token,,,
4.2,mmucc,DriverLicenseClassCodeType,mmucc:DriverLicenseClassCodeType,CSC,,0,0,0,,,,A data type for a kind of License assigned by authorizing agent issuing a driver license to the individual.,mmucc,DriverLicenseClassCodeSimpleType,mmucc:DriverLicenseClassCodeSimpleType,,,
4.2,mmucc,DriverLicenseJurisdictionOtherCodeSimpleType,mmucc:DriverLicenseJurisdictionOtherCodeSimpleType,S,atomic,0,0,0,,,,"A data type for the geographic or political entity issuing a driver license other than US, Canadian Province, Mexican State.",xs,token,xs:token,,,
4.2,mmucc,DriverLicenseJurisdictionOtherCodeType,mmucc:DriverLicenseJurisdictionOtherCodeType,CSC,,0,0,0,,,,"A data type for the geographic or political entity issuing a driver license other than US, Canadian Province, Mexican State.",mmucc,DriverLicenseJurisdictionOtherCodeSimpleType,mmucc:DriverLicenseJurisdictionOtherCodeSimpleType,,,
4.2,mmucc,DriverLicensePermitStatusCodeSimpleType,mmucc:DriverLicensePermitStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for a current status of an individuals driver license at the time of the crash.,xs,token,xs:token,,,
4.2,mmucc,DriverLicensePermitStatusCodeType,mmucc:DriverLicensePermitStatusCodeType,CSC,,0,0,0,,,,A data type for a current status of an individuals driver license at the time of the crash.,mmucc,DriverLicensePermitStatusCodeSimpleType,mmucc:DriverLicensePermitStatusCodeSimpleType,,,
4.2,mmucc,DriverViolationCodeSimpleType,mmucc:DriverViolationCodeSimpleType,S,atomic,0,0,0,,,,"A data type for all motor vehicle-related violations code category, if any, which apply to this driver.",xs,token,xs:token,,,
4.2,mmucc,DriverViolationCodeType,mmucc:DriverViolationCodeType,CSC,atomic,0,0,0,,,,"A data type for all motor vehicle-related violations code category, if any, which apply to this driver.",mmucc,DriverViolationCodeSimpleType,mmucc:DriverViolationCodeSimpleType,,,
4.2,mmucc,DrivingRestrictionCodeSimpleType,mmucc:DrivingRestrictionCodeSimpleType,S,atomic,0,0,0,,,,A data type for restrictions assigned to an individuals driver license by the license examiner.,xs,token,xs:token,,,
4.2,mmucc,DrivingRestrictionCodeType,mmucc:DrivingRestrictionCodeType,CSC,,0,0,0,,,,A data type for restrictions assigned to an individuals driver license by the license examiner.,mmucc,DrivingRestrictionCodeSimpleType,mmucc:DrivingRestrictionCodeSimpleType,,,
4.2,mmucc,DrugTestCategoryCodeSimpleType,mmucc:DrugTestCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of Drug Test.,xs,token,xs:token,,,
4.2,mmucc,DrugTestCategoryCodeType,mmucc:DrugTestCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of Drug Test.,mmucc,DrugTestCategoryCodeSimpleType,mmucc:DrugTestCategoryCodeSimpleType,,,
4.2,mmucc,DrugTestResultCodeSimpleType,mmucc:DrugTestResultCodeSimpleType,S,atomic,0,0,0,,,,A data type for a Result of Drug Test.,xs,token,xs:token,,,
4.2,mmucc,DrugTestResultCodeType,mmucc:DrugTestResultCodeType,CSC,,0,0,0,,,,A data type for a Result of Drug Test.,mmucc,DrugTestResultCodeSimpleType,mmucc:DrugTestResultCodeSimpleType,,,
4.2,mmucc,DrugTestStatusCodeSimpleType,mmucc:DrugTestStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for a Status of Drug Test.,xs,token,xs:token,,,
4.2,mmucc,DrugTestStatusCodeType,mmucc:DrugTestStatusCodeType,CSC,,0,0,0,,,,A data type for a Status of Drug Test.,mmucc,DrugTestStatusCodeSimpleType,mmucc:DrugTestStatusCodeSimpleType,,,
4.2,mmucc,EventSequenceCodeSimpleType,mmucc:EventSequenceCodeSimpleType,S,atomic,0,0,0,,,,"A data type for events in sequence related to this motor vehicle, including both non-collision as well as collision events.",xs,token,xs:token,,,
4.2,mmucc,EventSequenceCodeType,mmucc:EventSequenceCodeType,CSC,,0,0,0,,,,"A data type for events in sequence related to this motor vehicle, including both non-collision as well as collision events.",mmucc,EventSequenceCodeSimpleType,mmucc:EventSequenceCodeSimpleType,,,
4.2,mmucc,FirstConditionCrashCodeSimpleType,mmucc:FirstConditionCrashCodeSimpleType,S,atomic,0,0,0,,,,A data type for any relevant condition of the individual (motorist or non-motorist) that is directly related to the crash.,xs,token,xs:token,,,
4.2,mmucc,FirstConditionCrashCodeType,mmucc:FirstConditionCrashCodeType,CSC,atomic,0,0,0,,,,A data type for any relevant condition of the individual (motorist or non-motorist) that is directly related to the crash.,mmucc,FirstConditionCrashCodeSimpleType,mmucc:FirstConditionCrashCodeSimpleType,,,
4.2,mmucc,HazMatCargoReleaseCodeSimpleType,mmucc:HazMatCargoReleaseCodeSimpleType,S,atomic,0,0,0,,,Hazardous materials that were released from the cargo compartment should be documented whether or not the motor vehicle displayed a placard.,A data type for an indication that a motor vehicle had a hazardous materials placard as required by federal/state regulations.,xs,token,xs:token,,,
4.2,mmucc,HazMatCargoReleaseCodeType,mmucc:HazMatCargoReleaseCodeType,CSC,,0,0,0,,,Hazardous materials that were released from the cargo compartment should be documented whether or not the motor vehicle displayed a placard.,A data type for an indication that a motor vehicle had a hazardous materials placard as required by federal/state regulations.,mmucc,HazMatCargoReleaseCodeSimpleType,mmucc:HazMatCargoReleaseCodeSimpleType,,,
4.2,mmucc,InformationSourceCodeSimpleType,mmucc:InformationSourceCodeSimpleType,S,atomic,0,0,0,,,,A data type for an affiliation of the person completing the crash report such as Source of Information,xs,token,xs:token,,,
4.2,mmucc,InformationSourceCodeType,mmucc:InformationSourceCodeType,CSC,,0,0,0,,,,A data type for an affiliation of the person completing the crash report such as Source of Information,mmucc,InformationSourceCodeSimpleType,mmucc:InformationSourceCodeSimpleType,,,
4.2,mmucc,InjuredTransportationSourceCodeSimpleType,mmucc:InjuredTransportationSourceCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of transport to the medical facility receiving the patient.,xs,token,xs:token,,,
4.2,mmucc,InjuredTransportationSourceCodeType,mmucc:InjuredTransportationSourceCodeType,CSC,,0,0,0,,,,A data type for a kind of transport to the medical facility receiving the patient.,mmucc,InjuredTransportationSourceCodeSimpleType,mmucc:InjuredTransportationSourceCodeSimpleType,,,
4.2,mmucc,IntersectionCategoryCodeSimpleType,mmucc:IntersectionCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for an intersection consists of two or more roadways that intersect at the same level.,xs,token,xs:token,,,
4.2,mmucc,IntersectionCategoryCodeType,mmucc:IntersectionCategoryCodeType,CSC,,0,0,0,,,,A data type for an intersection consists of two or more roadways that intersect at the same level.,mmucc,IntersectionCategoryCodeSimpleType,mmucc:IntersectionCategoryCodeSimpleType,,,
4.2,mmucc,ManeuverCodeSimpleType,mmucc:ManeuverCodeSimpleType,S,atomic,0,0,0,,,,A data type for a controlled maneuver for this motor vehicle prior to the beginning of the sequence of events.,xs,token,xs:token,,,
4.2,mmucc,ManeuverCodeType,mmucc:ManeuverCodeType,CSC,,0,0,0,,,,A data type for a controlled maneuver for this motor vehicle prior to the beginning of the sequence of events.,mmucc,ManeuverCodeSimpleType,mmucc:ManeuverCodeSimpleType,,,
4.2,mmucc,MotorCarrierIdentificationCategoryCodeSimpleType,mmucc:MotorCarrierIdentificationCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type  motor carrier identification category,xs,token,xs:token,,,
