Release,TypeNS,TypeName,Definition,ContentStyle,SimpleQualifiedType,ParentQualifiedType,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,QualifiedType
3.0,m,MerchantMarinerDocumentType,A data type for a Merchant Mariner Document (MMD).,CCC,,,FALSE,FALSE,FALSE,,,,m:MerchantMarinerDocumentType
3.0,cbrn,MessageContentErrorType,A data type that provides information about the point in the xml payload content of a message where an error occurred in processing the message.,CCC,,,FALSE,FALSE,FALSE,,,,cbrn:MessageContentErrorType
3.0,cbrn,MessageErrorType,A data type that describes a message error.,CCC,,,FALSE,FALSE,FALSE,,,,cbrn:MessageErrorType
3.0,cbrncl,MessageKindCodeSimpleType,A data type for the code values that  defines the various message kinds,S,cbrncl:MessageKindCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MessageKindCodeSimpleType
3.0,cbrncl,MessageKindCodeType,A data type that defines the various message kinds,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MessageKindCodeType
3.0,cbrn,MessageOriginOrDestinationType,A data type for identifying a message origin or destination.,CCC,,,FALSE,FALSE,FALSE,,,,cbrn:MessageOriginOrDestinationType
3.0,cbrncl,MessagePriorityCodeSimpleType,A data type the defines the various code values that defines the priority associated with a message,S,cbrncl:MessagePriorityCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MessagePriorityCodeSimpleType
3.0,cbrncl,MessagePriorityCodeType,A data type that defines the priority associated with a message,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MessagePriorityCodeType
3.0,cbrncl,MessageStatusCodeSimpleType,A data type that defines the various code values for  data types that defines the status of a message,S,cbrncl:MessageStatusCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MessageStatusCodeSimpleType
3.0,cbrncl,MessageStatusCodeType,A data type that defines the status of a message.,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MessageStatusCodeType
3.0,cbrn,MessageStatusType,A data type to provide success or error feedback on a message that has been received.,CCC,,cbrn:SystemEventType,FALSE,FALSE,FALSE,,,,cbrn:MessageStatusType
3.0,nc,MessageType,A data type for an electronic form of communication that can be exchanged asynchronously.,CCC,,,FALSE,FALSE,FALSE,,,,nc:MessageType
3.0,cyfs,MetadataType,A data type for metadata about a record.,CCC,,,TRUE,FALSE,FALSE,,,,cyfs:MetadataType
3.0,nc,MetadataType,A data type for information that further qualifies primary data; data about data.,CCC,,,TRUE,FALSE,FALSE,"SuperType, attributes",,,nc:MetadataType
3.0,structures,MetadataType,,CCC,,,FALSE,FALSE,FALSE,,,,structures:MetadataType
3.0,ndex,MetalCodeSimpleType,A data type for a code that identifies a metal.,S,ndex:MetalCodeType,,FALSE,FALSE,FALSE,,,,ndex:MetalCodeSimpleType
3.0,ndex,MetalCodeType,A data type for a code that identifies a metal.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:MetalCodeType
3.0,ndex,MethodOfAccessCodeSimpleType,A data type for a method of access.,S,ndex:MethodOfAccessCodeType,,FALSE,FALSE,FALSE,,,,ndex:MethodOfAccessCodeSimpleType
3.0,ndex,MethodOfAccessCodeType,A data type for a method of access.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:MethodOfAccessCodeType
3.0,ucr,MethodOfEntryCodeSimpleType,A data type for methods of entry into a structure or premises.,S,ucr:MethodOfEntryCodeType,,FALSE,FALSE,FALSE,,,,ucr:MethodOfEntryCodeSimpleType
3.0,ucr,MethodOfEntryCodeType,A data type for methods of entry into a structure or premises.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:MethodOfEntryCodeType
3.0,nc,MGRSCoordinateType,A data type for a coordinate from the Military Grid Reference System (MGRS) which represents a location using the Universal Transverse Mercator (UTM) and the UPS grid systems and a unique military grid labeling convention.,CCC,,,FALSE,FALSE,FALSE,,,,nc:MGRSCoordinateType
3.0,core_misc,MilitaryDischargeCategoryCodeSimpleType,A data type for kinds of discharges a person may receive from military service.,S,core_misc:MilitaryDischargeCategoryCodeType,,FALSE,FALSE,FALSE,,,,core_misc:MilitaryDischargeCategoryCodeSimpleType
3.0,core_misc,MilitaryDischargeCategoryCodeType,A data type for kinds of discharges a person may receive from military service.,CSC,,,FALSE,FALSE,FALSE,,,,core_misc:MilitaryDischargeCategoryCodeType
3.0,cyfs,MilitarySummaryAugmentationType,A data type for additional information about a person's military service.,CCC,,,FALSE,FALSE,TRUE,,,,cyfs:MilitarySummaryAugmentationType
3.0,j,MilitarySummaryAugmentationType,A data type for additional information about a military summary.,CCC,,,FALSE,FALSE,TRUE,,,,j:MilitarySummaryAugmentationType
3.0,nc,MilitarySummaryType,A data type for a service of a person in a military.,CCC,,,FALSE,FALSE,FALSE,,,,nc:MilitarySummaryType
3.0,cbrn,MilitaryUnitRolesType,A data type the describes the functional roles performed by a military organization.,CSC,,,FALSE,FALSE,FALSE,,,,cbrn:MilitaryUnitRolesType
3.0,cbrncl,MIMEContentCodeSimpleType,"A data type for the kinds of MIME content and their file extension, as published by the Internet Assigned Numbers Authority (IANA.org).",S,cbrncl:MIMEContentCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MIMEContentCodeSimpleType
3.0,cbrncl,MIMEContentCodeType,A data type that defines the various MIME Content Code,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MIMEContentCodeType
3.0,cbrncl,MIMEEncodingCodeSimpleType,"A data type that defines the kinds of MIME transfer encodings, as published by the Internet Assigned Numbers Authority (IANA.org).",S,cbrncl:MIMEEncodingCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MIMEEncodingCodeSimpleType
3.0,cbrncl,MIMEEncodingCodeType,A data type that defines the various MIME Encoding Code,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MIMEEncodingCodeType
3.0,biom,MinutiaeRidgeCountResidualCodeSimpleType,A data type for a half of the octant in which a neighboring minutia lies,S,biom:MinutiaeRidgeCountResidualCodeType,,FALSE,FALSE,FALSE,,,,biom:MinutiaeRidgeCountResidualCodeSimpleType
3.0,biom,MinutiaeRidgeCountResidualCodeType,A data type for a half of the octant in which a neighboring minutia lies,CSC,,,FALSE,FALSE,FALSE,,,,biom:MinutiaeRidgeCountResidualCodeType
3.0,biom,MinutiaeType,A data type for a set of minutiae definitions,CCC,,,FALSE,FALSE,FALSE,,,,biom:MinutiaeType
3.0,biom,MinutiaType,"A data type for a single minutia, Release 2.0 will have complete defination of Minutia",CCC,,,FALSE,FALSE,FALSE,,,,biom:MinutiaType
3.0,j,MissingPersonOccurrenceType,A data type for a set of details surrounding the activity perpetuated by a person's whereabouts being unknown.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,j:MissingPersonOccurrenceType
3.0,j,MissingPersonType,A data type for details of a person whose whereabouts are unknown.,CCC,,,FALSE,FALSE,FALSE,,,,j:MissingPersonType
3.0,ncic,MNPCodeSimpleType,A data type for Missing Person.,S,ncic:MNPCodeType,,FALSE,FALSE,FALSE,,,,ncic:MNPCodeSimpleType
3.0,ncic,MNPCodeType,A data type for Missing Person.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:MNPCodeType
3.0,ncic,MNUCodeSimpleType,A data type for Miscellaneous Number Value.,S,ncic:MNUCodeType,,FALSE,FALSE,FALSE,,,First two characters of MNU,ncic:MNUCodeSimpleType
3.0,ncic,MNUCodeType,A data type for Miscellaneous Number Value.,CSC,,,FALSE,FALSE,FALSE,,,First two characters of MNU,ncic:MNUCodeType
3.0,j,MonthlyLivingExpenseType,A data type for a set of details describing the allocation of money  for one month of living expenses.,CCC,,,FALSE,FALSE,FALSE,,,,j:MonthlyLivingExpenseType
3.0,have-codes,MorgueCapacityCodeSimpleType,A data type for a code set of the status of the morgue capacity.,S,have-codes:MorgueCapacityCodeType,,FALSE,FALSE,FALSE,,,,have-codes:MorgueCapacityCodeSimpleType
3.0,have-codes,MorgueCapacityCodeType,A data type for a code set of the status of the morgue capacity.,CSC,,,FALSE,FALSE,FALSE,,,,have-codes:MorgueCapacityCodeType
3.0,mmucc,MostHarmfulEventCodeSimpleType,"A data type for an event that resulted in the most severe injury or, if no injury, the greatest property damage involving this motor vehicle.",S,mmucc:MostHarmfulEventCodeType,,FALSE,FALSE,FALSE,,,,mmucc:MostHarmfulEventCodeSimpleType
3.0,mmucc,MostHarmfulEventCodeType,"A data type for an event that resulted in the most severe injury or, if no injury, the greatest property damage involving this motor vehicle.",CSC,,,FALSE,FALSE,FALSE,,,,mmucc:MostHarmfulEventCodeType
3.0,j,MotorCarrierCategoryCodeSimpleType,A data type for a code set that categorizes a USDOT Number holder.,S,j:MotorCarrierCategoryCodeType,,FALSE,FALSE,FALSE,,,,j:MotorCarrierCategoryCodeSimpleType
3.0,j,MotorCarrierCategoryCodeType,A data type for a code set that categorizes a USDOT Number holder.,CSC,,,FALSE,FALSE,FALSE,,,,j:MotorCarrierCategoryCodeType
3.0,mmucc,MotorCarrierIdentificationCategoryCodeSimpleType,A data type  motor carrier identification category,S,mmucc:MotorCarrierIdentificationCategoryCodeType,,FALSE,FALSE,FALSE,,,,mmucc:MotorCarrierIdentificationCategoryCodeSimpleType
3.0,mmucc,MotorCarrierIdentificationCategoryCodeType,A data type  motor carrier identification category,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:MotorCarrierIdentificationCategoryCodeType
3.0,j,MotorCarrierType,A data type for an organization providing commercial motor vehicle transportation for compensation.,CCC,,nc:OrganizationType,FALSE,FALSE,FALSE,,,,j:MotorCarrierType
3.0,mmucc,MotoristPersonCategoryCodeSimpleType,A data type for a motorist person category code.,S,mmucc:MotoristPersonCategoryCodeType,,FALSE,FALSE,FALSE,,,,mmucc:MotoristPersonCategoryCodeSimpleType
3.0,mmucc,MotoristPersonCategoryCodeType,A data type for a motorist person category code.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:MotoristPersonCategoryCodeType
3.0,ncic,MPCCodeSimpleType,A data type for Missing Person Circumstance.,S,ncic:MPCCodeType,,FALSE,FALSE,FALSE,,,,ncic:MPCCodeSimpleType
3.0,ncic,MPCCodeType,A data type for Missing Person Circumstance.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:MPCCodeType
3.0,geo,MultiCurveType,"A data type for a geometry collection that includes one or more curves or line strings. A gml:MultiCurve is defined by one or more gml:AbstractCurves. The members of the geometric aggregate may be specified either using the ""standard"" property (gml:curveMember) or the ar",CCC,,,FALSE,TRUE,FALSE,,,,geo:MultiCurveType
3.0,geo,MultiGeometryType,"A data type for a geometry collection that includes one or more geometries, potentially of different types. Gml:MultiGeometry is a collection of one or more GML geometry objects of arbitrary type. The members of the geometric aggregate may be specified either using the """,CCC,,,FALSE,TRUE,FALSE,,,,geo:MultiGeometryType
3.0,cbrn,MultimediaDataType,"A data type to provide data about a multimedia file, and optionally inclusion of the file content within the instant xml document.",CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:MultimediaDataType
3.0,cbrncl,MultimediaDeviceCategoryCodeSimpleType,A data type that defines the code values for  the kind of devices that can record multimedia data.,S,cbrncl:MultimediaDeviceCategoryCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MultimediaDeviceCategoryCodeSimpleType
3.0,cbrncl,MultimediaDeviceCategoryCodeType,A data type for the kind of devices that can record multimedia data.,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MultimediaDeviceCategoryCodeType
3.0,ucr,MultipleArresteeSegmentsCodeSimpleType,A data type for the ways in which an arrested subject is counted or scored in a system so that a subject is counted only once despite potentially multiple arrests at a time.,S,ucr:MultipleArresteeSegmentsCodeType,,FALSE,FALSE,FALSE,,,,ucr:MultipleArresteeSegmentsCodeSimpleType
3.0,ucr,MultipleArresteeSegmentsCodeType,A data type for the ways in which an arrested subject is counted or scored in a system so that a subject is counted only once despite potentially multiple arrests at a time.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:MultipleArresteeSegmentsCodeType
3.0,geo,MultiPointType,"A data type for a geometry collection that includes one or more points. A gml:MultiPoint consists of one or more gml:Points. The members of the geometric aggregate may be specified either using the ""standard"" property (gml:pointMember) or the array property (gml:pointMem",CCC,,,FALSE,TRUE,FALSE,,,,geo:MultiPointType
3.0,geo,MultiSurfaceType,A data type for a geometry collection that includes one or more Polygons or Surfaces.,CCC,,,FALSE,TRUE,FALSE,,,,geo:MultiSurfaceType
3.0,ndex,MusicalInstrumentCategoryCodeSimpleType,A data type for a code that identifies a type of musical instrument.,S,ndex:MusicalInstrumentCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:MusicalInstrumentCategoryCodeSimpleType
3.0,ndex,MusicalInstrumentCategoryCodeType,A data type for a code that identifies a type of musical instrument.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:MusicalInstrumentCategoryCodeType
3.0,scr,NameTranslationRepresentationCodeSimpleType,A data type describing the kinds of representations for names being translated,S,scr:NameTranslationRepresentationCodeType,,FALSE,FALSE,FALSE,,,,scr:NameTranslationRepresentationCodeSimpleType
3.0,scr,NameTranslationRepresentationCodeType,A data type describing the kinds of representations for names being translated,CSC,,,FALSE,FALSE,FALSE,,,,scr:NameTranslationRepresentationCodeType
3.0,nc,NANPTelephoneNumberType,A data type for a North American Numbering Plan telephone number.,CCC,,,FALSE,FALSE,FALSE,,,,nc:NANPTelephoneNumberType
3.0,im,NationalRoleType,A data type for the role of National that is played by a Person with respect to a Country,CCC,,im:PersonCountryRoleType,FALSE,FALSE,FALSE,,,,im:NationalRoleType
3.0,im,NaturalizedCitizenRoleType,A data type for the role of Naturalized Citizen that is played by a Person with respect to a Country,CCC,,im:CitizenRoleType,FALSE,FALSE,FALSE,,,,im:NaturalizedCitizenRoleType
3.0,niem-xs,negativeInteger,A data type that is derived from nonPositiveInteger by setting the value of maxInclusive to be -1.,CSC,,,FALSE,FALSE,FALSE,,,,niem-xs:negativeInteger
3.0,xs,negativeInteger,A data type that is derived from nonPositiveInteger by setting the value of maxInclusive to be -1.,S,niem-xs:negativeInteger,,FALSE,FALSE,FALSE,,,,xs:negativeInteger
3.0,j,NetworkAddressAssociationType,"A data type for a relationship between originator, receiver, and a network address.  Originator and receiver can be a person or an organization.",CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:NetworkAddressAssociationType
3.0,m,NextPortOfCallListType,A data type for a list of ports that will be visited subsequently.,CCC,,,FALSE,FALSE,FALSE,,,,m:NextPortOfCallListType
3.0,ndex,NIBRSReportCategoryCodeSimpleType,A data type for a code that identifies the kind of report contained in the NIBRS extracted data item.,S,ndex:NIBRSReportCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:NIBRSReportCategoryCodeSimpleType
3.0,ndex,NIBRSReportCategoryCodeType,A data type for a code that identifies the kind of report contained in the NIBRS extracted data item.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:NIBRSReportCategoryCodeType
3.0,cbrn,NonBlankStringSimpleType,A data type for a string that is not empty and does not consist of only white space characters.,S,cbrn:LocationDescriptionType,,FALSE,FALSE,FALSE,,,,cbrn:NonBlankStringSimpleType
3.0,cbrn,NonBlankStringSimpleType,A data type for a string that is not empty and does not consist of only white space characters.,S,cbrn:NonBlankStringType,,FALSE,FALSE,FALSE,,,,cbrn:NonBlankStringSimpleType
3.0,cbrn,NonBlankStringType,A data type that defines a string value that can not be blank,CSC,,,FALSE,FALSE,FALSE,,,,cbrn:NonBlankStringType
3.0,m,NonCrewListType,A data type for a list of non-crew onboard.,CCC,,,FALSE,FALSE,FALSE,,,,m:NonCrewListType
3.0,m,NonCrewNationalityCountType,A data type for a nationality of one or more passengers on a vessel,CCC,,,FALSE,FALSE,FALSE,,,,m:NonCrewNationalityCountType
3.0,m,NonCrewNationalityListType,A data type for a list of the nationalities of all the passengers on the vessel,CCC,,,FALSE,FALSE,FALSE,,,,m:NonCrewNationalityListType
3.0,m,NonCrewType,A data type for a non-crew member with associated embark/debark information.,CCC,,m:PersonOnVesselType,FALSE,FALSE,FALSE,,,,m:NonCrewType
3.0,im,NonImmigrantRoleType,A data type for the role of NonImmigrant that is played by a Person with respect to a Country,CCC,,im:AlienRoleType,FALSE,FALSE,FALSE,,,,im:NonImmigrantRoleType
3.0,mmucc,NonMotoristActionBeforeCrashCodeSimpleType,A data type for an action of the non-motorist prior to the crash.,S,mmucc:NonMotoristActionBeforeCrashCodeType,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristActionBeforeCrashCodeSimpleType
3.0,mmucc,NonMotoristActionBeforeCrashCodeType,A data type for an action of the non-motorist prior to the crash.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristActionBeforeCrashCodeType
3.0,mmucc,NonMotoristCategoryCodeSimpleType,A data type for a kind of Non-Motorist involved in a Traffic Accident.,S,mmucc:NonMotoristCategoryCodeType,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristCategoryCodeSimpleType
3.0,mmucc,NonMotoristCategoryCodeType,A data type for a kind of Non-Motorist involved in a Traffic Accident.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristCategoryCodeType
3.0,mmucc,NonMotoristContributingCircumstancesCodeSimpleType,A data type for actions that the non-motorist was undertaking at the time of the crash.,S,mmucc:NonMotoristContributingCircumstancesCodeType,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristContributingCircumstancesCodeSimpleType
3.0,mmucc,NonMotoristContributingCircumstancesCodeType,A data type for actions that the non-motorist was undertaking at the time of the crash.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristContributingCircumstancesCodeType
3.0,mmucc,NonMotoristLocationCodeSimpleType,A data type for a non-motorists location with respect to the roadway at the time of the crash.,S,mmucc:NonMotoristLocationCodeType,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristLocationCodeSimpleType
3.0,mmucc,NonMotoristLocationCodeType,A data type for a non-motorists location with respect to the roadway at the time of the crash.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:NonMotoristLocationCodeType
