Release,TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
3.1,cbrn,OperatingScheduleType,cbrn:OperatingScheduleType,cbrn,OperatingScheduleAugmentationPoint,cbrn:OperatingScheduleAugmentationPoint,0,unbounded,,9999
3.1,mo,OperationPlanTaskOrganizationType,mo:OperationPlanTaskOrganizationType,mo,Unit,mo:Unit,0,unbounded,,1
3.1,mo,OperationPlanTaskOrganizationType,mo:OperationPlanTaskOrganizationType,mo,UnitCommandOrSupportRelationshipAssociation,mo:UnitCommandOrSupportRelationshipAssociation,0,unbounded,,2
3.1,mo,OperationPlanTaskOrganizationType,mo:OperationPlanTaskOrganizationType,mo,OperationPlanTaskOrganizationAugmentationPoint,mo:OperationPlanTaskOrganizationAugmentationPoint,0,unbounded,,9999
3.1,mo,OrdnanceType,mo:OrdnanceType,mo,OrdnanceCategoryAbstract,mo:OrdnanceCategoryAbstract,0,unbounded,,1
3.1,mo,OrdnanceType,mo:OrdnanceType,mo,OrdnanceAugmentationPoint,mo:OrdnanceAugmentationPoint,0,unbounded,,9999
3.1,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,nc,Organization,nc:Organization,0,unbounded,,10
3.1,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,nc,Address,nc:Address,0,unbounded,,20
3.1,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,nc,OrganizationIdentification,nc:OrganizationIdentification,0,unbounded,,1430
3.1,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,scr,OrganizationAddressEffectiveDate,scr:OrganizationAddressEffectiveDate,0,unbounded,,1460
3.1,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,scr,OrganizationAddressEndDate,scr:OrganizationAddressEndDate,0,unbounded,,1470
3.1,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,scr,OrganizationAddressAssociationAugmentationPoint,scr:OrganizationAddressAssociationAugmentationPoint,0,unbounded,,9999
3.1,j,OrganizationAlternateNameType,j:OrganizationAlternateNameType,j,OrganizationAlternateNameCategory,j:OrganizationAlternateNameCategory,0,unbounded,,20
3.1,j,OrganizationAlternateNameType,j:OrganizationAlternateNameType,j,OrganizationAlternateNameAugmentationPoint,j:OrganizationAlternateNameAugmentationPoint,0,unbounded,,9999
3.1,nc,OrganizationAssociationType,nc:OrganizationAssociationType,nc,Organization,nc:Organization,0,unbounded,,4200
3.1,nc,OrganizationAssociationType,nc:OrganizationAssociationType,nc,OrganizationAssociationAugmentationPoint,nc:OrganizationAssociationAugmentationPoint,0,unbounded,,9999
3.1,cyfs,OrganizationAugmentationType,cyfs:OrganizationAugmentationType,cyfs,OrganizationCaseID,cyfs:OrganizationCaseID,0,unbounded,,1
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,OrganizationAlternateName,j:OrganizationAlternateName,0,unbounded,,10
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,DistrictIdentification,j:DistrictIdentification,0,unbounded,,10
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,OrganizationFieldOfficeText,j:OrganizationFieldOfficeText,0,unbounded,,500
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,OrganizationJurisdiction,j:OrganizationJurisdiction,0,unbounded,,520
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,OrganizationIdentification,j:OrganizationIdentification,0,unbounded,,530
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyActiveIndicator,j:AgencyActiveIndicator,0,unbounded,,540
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyAddCancelIndicator,j:AgencyAddCancelIndicator,0,unbounded,,550
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyBaselinePriorityValue,j:AgencyBaselinePriorityValue,0,unbounded,,560
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyCHRIAuthorizedIndicator,j:AgencyCHRIAuthorizedIndicator,0,unbounded,,565
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyControlTerminalIndicator,j:AgencyControlTerminalIndicator,0,unbounded,,570
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyServiceHours,j:AgencyServiceHours,0,unbounded,,580
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,OrganizationGovernmentLevel,j:OrganizationGovernmentLevel,0,unbounded,,590
3.1,j,OrganizationAugmentationType,j:OrganizationAugmentationType,j,AgencyAuthorization,j:AgencyAuthorization,0,unbounded,,590
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,CriminalAffiliationIndicator,scr:CriminalAffiliationIndicator,0,unbounded,,2240
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,FraudulentIndicator,scr:FraudulentIndicator,0,unbounded,,2250
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,GrossAnnualIncomeAmount,scr:GrossAnnualIncomeAmount,0,unbounded,,2260
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,OrganizationSizeQuantity,scr:OrganizationSizeQuantity,0,unbounded,,2280
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,SuspiciousIndicator,scr:SuspiciousIndicator,0,unbounded,,2290
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,OrganizationNameEffectiveDate,scr:OrganizationNameEffectiveDate,0,unbounded,,2300
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,OrganizationNameIdentification,scr:OrganizationNameIdentification,0,unbounded,,2310
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,OrganizationNameTerminationDate,scr:OrganizationNameTerminationDate,0,unbounded,,2320
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,OrganizationClassificationCategory,scr:OrganizationClassificationCategory,0,unbounded,,2340
3.1,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,scr,OrganizationStatusClassificationCategory,scr:OrganizationStatusClassificationCategory,0,unbounded,,2340
3.1,scr,OrganizationEncounterAssociationType,scr:OrganizationEncounterAssociationType,nc,PersonEncounter,nc:PersonEncounter,0,unbounded,,2110
3.1,scr,OrganizationEncounterAssociationType,scr:OrganizationEncounterAssociationType,nc,Organization,nc:Organization,0,unbounded,,2350
3.1,scr,OrganizationEncounterAssociationType,scr:OrganizationEncounterAssociationType,scr,OrganizationEncounterAssociationAugmentationPoint,scr:OrganizationEncounterAssociationAugmentationPoint,0,unbounded,,9999
3.1,nc,OrganizationFacilityAssociationType,nc:OrganizationFacilityAssociationType,nc,Facility,nc:Facility,0,unbounded,,10
3.1,nc,OrganizationFacilityAssociationType,nc:OrganizationFacilityAssociationType,nc,Organization,nc:Organization,0,unbounded,,10
3.1,nc,OrganizationFacilityAssociationType,nc:OrganizationFacilityAssociationType,nc,OrganizationFacilityAssociationAugmentationPoint,nc:OrganizationFacilityAssociationAugmentationPoint,0,unbounded,,9999
3.1,nc,OrganizationLocationAssociationType,nc:OrganizationLocationAssociationType,nc,Location,nc:Location,0,unbounded,,1250
3.1,nc,OrganizationLocationAssociationType,nc:OrganizationLocationAssociationType,nc,Organization,nc:Organization,0,unbounded,,1260
3.1,nc,OrganizationLocationAssociationType,nc:OrganizationLocationAssociationType,nc,OrganizationLocationAssociationAugmentationPoint,nc:OrganizationLocationAssociationAugmentationPoint,0,unbounded,,9999
3.1,scr,OrganizationPhoneAssociationType,scr:OrganizationPhoneAssociationType,nc,Organization,nc:Organization,0,unbounded,,10
3.1,scr,OrganizationPhoneAssociationType,scr:OrganizationPhoneAssociationType,nc,TelephoneNumber,nc:TelephoneNumber,0,unbounded,,20
3.1,scr,OrganizationPhoneAssociationType,scr:OrganizationPhoneAssociationType,scr,OrganizationPhoneAssociationAugmentationPoint,scr:OrganizationPhoneAssociationAugmentationPoint,0,unbounded,,9999
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationAbbreviationText,nc:OrganizationAbbreviationText,0,unbounded,,10
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationActivityText,nc:OrganizationActivityText,0,unbounded,,20
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationBranchName,nc:OrganizationBranchName,0,unbounded,,30
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationCategory,nc:OrganizationCategory,0,unbounded,,40
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationDayContactInformation,nc:OrganizationDayContactInformation,0,unbounded,,50
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationDescriptionText,nc:OrganizationDescriptionText,0,unbounded,,60
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationDoingBusinessAsName,nc:OrganizationDoingBusinessAsName,0,unbounded,,70
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationEmergencyContactInformation,nc:OrganizationEmergencyContactInformation,0,unbounded,,80
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationEstablishedDate,nc:OrganizationEstablishedDate,0,unbounded,,90
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationEveningContactInformation,nc:OrganizationEveningContactInformation,0,unbounded,,100
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationForeignAffiliate,nc:OrganizationForeignAffiliate,0,unbounded,,105
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationIdentification,nc:OrganizationIdentification,0,unbounded,,110
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationIncorporatedIndicator,nc:OrganizationIncorporatedIndicator,0,unbounded,,120
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationIncorporationDate,nc:OrganizationIncorporationDate,0,unbounded,,125
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationIncorporationLocation,nc:OrganizationIncorporationLocation,0,unbounded,,127
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationLocalIdentification,nc:OrganizationLocalIdentification,0,unbounded,,130
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationLocation,nc:OrganizationLocation,0,unbounded,,140
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationName,nc:OrganizationName,0,unbounded,,150
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationNightContactInformation,nc:OrganizationNightContactInformation,0,unbounded,,160
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationOtherIdentification,nc:OrganizationOtherIdentification,0,unbounded,,170
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationParent,nc:OrganizationParent,0,unbounded,,180
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationPrimaryContactInformation,nc:OrganizationPrimaryContactInformation,0,unbounded,,190
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationPrincipalOfficial,nc:OrganizationPrincipalOfficial,0,unbounded,,200
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationStatus,nc:OrganizationStatus,0,unbounded,,210
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationSubUnit,nc:OrganizationSubUnit,0,unbounded,,220
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationSubUnitName,nc:OrganizationSubUnitName,0,unbounded,,230
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationTaxIdentification,nc:OrganizationTaxIdentification,0,unbounded,,240
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationTerminationDate,nc:OrganizationTerminationDate,0,unbounded,,250
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationUnitName,nc:OrganizationUnitName,0,unbounded,,260
3.1,nc,OrganizationType,nc:OrganizationType,nc,OrganizationAugmentationPoint,nc:OrganizationAugmentationPoint,0,unbounded,,9999
3.1,nc,OrganizationUnitAssociationType,nc:OrganizationUnitAssociationType,nc,Organization,nc:Organization,0,unbounded,,10
3.1,nc,OrganizationUnitAssociationType,nc:OrganizationUnitAssociationType,nc,OrganizationUnit,nc:OrganizationUnit,0,unbounded,,20
3.1,nc,OrganizationUnitAssociationType,nc:OrganizationUnitAssociationType,nc,OrganizationUnitAssociationAugmentationPoint,nc:OrganizationUnitAssociationAugmentationPoint,0,unbounded,,9999
3.1,cbrn,OrientationType,cbrn:OrientationType,cbrn,AzimuthValue,cbrn:AzimuthValue,1,1,,1
3.1,cbrn,OrientationType,cbrn:OrientationType,cbrn,InclinationValue,cbrn:InclinationValue,0,1,,2
3.1,cbrn,OrientationType,cbrn:OrientationType,cbrn,RollValue,cbrn:RollValue,0,1,,3
3.1,mo,OrientationType,mo:OrientationType,mo,AzimuthValue,mo:AzimuthValue,0,unbounded,,10
3.1,mo,OrientationType,mo:OrientationType,mo,InclinationValue,mo:InclinationValue,0,unbounded,,20
3.1,mo,OrientationType,mo:OrientationType,mo,RollValue,mo:RollValue,0,unbounded,,30
3.1,cbrn,OrientationType,cbrn:OrientationType,cbrn,OrientationAugmentationPoint,cbrn:OrientationAugmentationPoint,0,unbounded,,9999
3.1,mo,OrientationType,mo:OrientationType,mo,OrientationAugmentationPoint,mo:OrientationAugmentationPoint,0,unbounded,,9999
3.1,j,OriginalChargeAmendedChargeAssociationType,j:OriginalChargeAmendedChargeAssociationType,j,OriginalCharge,j:OriginalCharge,0,unbounded,,910
3.1,j,OriginalChargeAmendedChargeAssociationType,j:OriginalChargeAmendedChargeAssociationType,j,AmendedCharge,j:AmendedCharge,0,unbounded,,920
3.1,j,OriginalChargeAmendedChargeAssociationType,j:OriginalChargeAmendedChargeAssociationType,nc,Activity,nc:Activity,0,unbounded,,930
3.1,j,OriginalChargeAmendedChargeAssociationType,j:OriginalChargeAmendedChargeAssociationType,j,OriginalChargeAmendedChargeAssociationAugmentationPoint,j:OriginalChargeAmendedChargeAssociationAugmentationPoint,0,unbounded,,9999
3.1,cbrn,OriginType,cbrn:OriginType,cbrn,GeographicPoint,cbrn:GeographicPoint,0,1,,1
3.1,cbrn,OriginType,cbrn:OriginType,cbrn,OriginDescriptionText,cbrn:OriginDescriptionText,0,1,,2
3.1,cbrn,OriginType,cbrn:OriginType,cbrn,RadInstrumentInformation,cbrn:RadInstrumentInformation,0,1,,3
3.1,cbrn,OriginType,cbrn:OriginType,cbrn,RadDetectorInformation,cbrn:RadDetectorInformation,0,1,,4
3.1,cbrn,OriginType,cbrn:OriginType,cbrn,MeasuredItemIdentification,cbrn:MeasuredItemIdentification,0,1,,5
3.1,cbrn,OriginType,cbrn:OriginType,cbrn,OriginAugmentationPoint,cbrn:OriginAugmentationPoint,0,unbounded,,9999
3.1,im,OrphanType,im:OrphanType,im,OrphanReasonOneParentIndicator,im:OrphanReasonOneParentIndicator,0,unbounded,,10
3.1,im,OrphanType,im:OrphanType,im,OrphanSoleSurvivingParentCapableOfSupportIndicator,im:OrphanSoleSurvivingParentCapableOfSupportIndicator,0,unbounded,,10
3.1,im,OrphanType,im:OrphanType,im,OrphanOneParentOtherParentFateText,im:OrphanOneParentOtherParentFateText,0,unbounded,,10
3.1,im,OrphanType,im:OrphanType,im,OrphanReasonText,im:OrphanReasonText,0,unbounded,,10
3.1,im,OrphanType,im:OrphanType,im,OrphanSoleSurvivingParentReleaseIndicator,im:OrphanSoleSurvivingParentReleaseIndicator,0,unbounded,,10
3.1,im,OrphanType,im:OrphanType,im,OrphanReasonNoParentIndicator,im:OrphanReasonNoParentIndicator,0,unbounded,,10
3.1,im,OrphanType,im:OrphanType,im,OrphanAugmentationPoint,im:OrphanAugmentationPoint,0,unbounded,,9999
3.1,im,OtherAlienRoleType,im:OtherAlienRoleType,im,OtherAlienRoleAugmentationPoint,im:OtherAlienRoleAugmentationPoint,0,unbounded,,9999
3.1,j,OtherInvolvedPersonType,j:OtherInvolvedPersonType,j,OtherInvolvedPersonSequenceID,j:OtherInvolvedPersonSequenceID,0,unbounded,,10
3.1,j,OtherInvolvedPersonType,j:OtherInvolvedPersonType,nc,RoleOfPerson,nc:RoleOfPerson,0,unbounded,,10
3.1,j,OtherInvolvedPersonType,j:OtherInvolvedPersonType,j,Involvement,j:Involvement,0,unbounded,,500
3.1,j,OtherInvolvedPersonType,j:OtherInvolvedPersonType,j,OtherInvolvedPersonAugmentationPoint,j:OtherInvolvedPersonAugmentationPoint,0,unbounded,,9999
3.1,j,OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitRequestType,j,OutOfAreaTravelPermitDateRange,j:OutOfAreaTravelPermitDateRange,0,unbounded,,10
3.1,j,OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitRequestType,j,OutOfAreaTravelPermitReportingInstructionsText,j:OutOfAreaTravelPermitReportingInstructionsText,0,unbounded,,10
3.1,j,OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitRequestType,j,OutOfAreaTravelPermitApprovedIndicator,j:OutOfAreaTravelPermitApprovedIndicator,0,unbounded,,10
3.1,j,OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitRequestType,j,OutOfAreaTravelPermitMethodOfTravelText,j:OutOfAreaTravelPermitMethodOfTravelText,0,unbounded,,10
3.1,j,OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitRequestType,j,OutOfAreaTravelPermitRequestAugmentationPoint,j:OutOfAreaTravelPermitRequestAugmentationPoint,0,unbounded,,9999
3.1,em,OwnerInformationType,em:OwnerInformationType,em,HomeDispatch,em:HomeDispatch,0,unbounded,,1
3.1,em,OwnerInformationType,em:OwnerInformationType,em,HomeUnit,em:HomeUnit,0,unbounded,,2
3.1,em,OwnerInformationType,em:OwnerInformationType,em,Owner,em:Owner,0,unbounded,,3
3.1,em,OwnerInformationType,em:OwnerInformationType,em,OwnerInformationAugmentationPoint,em:OwnerInformationAugmentationPoint,0,unbounded,,9999
3.1,it,PackageType,it:PackageType,it,PackageCategoryText,it:PackageCategoryText,0,unbounded,,10
3.1,it,PackageType,it:PackageType,it,PackageItemQuantity,it:PackageItemQuantity,0,unbounded,,20
3.1,it,PackageType,it:PackageType,it,PackageShippingMarksDescriptionText,it:PackageShippingMarksDescriptionText,0,unbounded,,254
3.1,it,PackageType,it:PackageType,it,ConsignmentTotalPackageQuantity,it:ConsignmentTotalPackageQuantity,0,unbounded,,256
3.1,it,PackageType,it:PackageType,it,PackageItemCategory,it:PackageItemCategory,0,unbounded,,266
3.1,it,PackageType,it:PackageType,it,PackageAugmentationPoint,it:PackageAugmentationPoint,0,unbounded,,9999
3.1,biom,PalmprintImageType,biom:PalmprintImageType,biom,FingerprintImageImpressionCaptureCategory,biom:FingerprintImageImpressionCaptureCategory,0,unbounded,,1
3.1,biom,PalmprintImageType,biom:PalmprintImageType,biom,PalmPosition,biom:PalmPosition,0,unbounded,,2
3.1,biom,PalmprintImageType,biom:PalmprintImageType,biom,PalmprintImageAugmentationPoint,biom:PalmprintImageAugmentationPoint,0,unbounded,,9999
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,Child,cyfs:Child,0,unbounded,,10
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,Parent,cyfs:Parent,0,unbounded,,20
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,HouseholdMemberIndicator,cyfs:HouseholdMemberIndicator,0,unbounded,,30
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,ParentChildKinshipCategory,cyfs:ParentChildKinshipCategory,0,unbounded,,40
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,BiologicalParentDeterminationDescriptionText,cyfs:BiologicalParentDeterminationDescriptionText,0,unbounded,,50
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,BiologicalParentDeterminationMethodCode,cyfs:BiologicalParentDeterminationMethodCode,0,unbounded,,60
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,TerminationParentalRightsDate,cyfs:TerminationParentalRightsDate,0,unbounded,,70
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,TerminationParentalRightsIndicator,cyfs:TerminationParentalRightsIndicator,0,unbounded,,80
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,ChildBirthOrderNumeric,cyfs:ChildBirthOrderNumeric,0,unbounded,,90
3.1,cyfs,ParentChildAssociationType,cyfs:ParentChildAssociationType,cyfs,ParentChildAssociationAugmentationPoint,cyfs:ParentChildAssociationAugmentationPoint,0,unbounded,,9999
3.1,j,ParoleHearingType,j:ParoleHearingType,j,HearingDecisionDescriptionText,j:HearingDecisionDescriptionText,0,unbounded,,10
3.1,j,ParoleHearingType,j:ParoleHearingType,j,ParoleHearingAugmentationPoint,j:ParoleHearingAugmentationPoint,0,unbounded,,9999
